,SalePrice,OverallQual,GrLivArea,GarageCars,GarageArea
753,12.526346537332584,8,2098,3,878
754,11.957617696467539,6,1026,2,440
755,12.058158312538197,6,1471,2,440
756,12.264346270624157,8,1768,2,578
757,11.97603664577121,6,1386,2,440
758,12.097378802727306,7,1501,2,440
759,12.577639650232573,8,2531,3,752
760,11.755879486687116,6,864,1,300
761,11.51293546492023,5,1301,2,440
762,12.279327754099118,7,1547,2,614
763,12.727841176689147,8,2365,3,856
764,12.506180941677357,8,1494,2,481
765,12.484208043148733,9,1506,2,592
766,12.188422799337028,7,1714,2,496
767,11.982935344196433,6,1750,1,423
768,12.28690580994122,7,1836,2,484
770,11.812296455066814,5,858,2,576
771,11.532737896139919,4,1220,2,396
772,11.580593459194764,6,1117,2,672
773,11.648338835562747,5,912,1,275
774,12.886643575525625,8,1973,3,895
775,11.995357787034976,6,1204,2,412
776,12.308182383129823,7,1614,3,865
777,11.86710429621008,5,894,2,440
778,11.87757552297847,5,2020,2,630
779,11.813037464800539,6,1004,2,504
780,12.07824495582233,7,1253,2,402
781,12.077676615757813,6,1603,2,484
782,12.139403856983334,7,1430,2,605
783,12.016732516077072,5,1110,2,602
784,11.759793355371237,6,1484,0,0
785,11.992266613576142,6,1342,2,457
786,11.842236406331555,5,1652,1,416
787,12.358798024384122,7,2084,2,618
788,11.588969419043872,4,901,1,281
789,12.141539457711714,6,2087,2,444
790,11.984184555794167,7,1145,2,397
791,11.896833207128452,6,1062,2,539
792,12.505402864156405,7,2013,2,455
793,12.323860125621126,8,1496,2,474
794,12.178192583415596,7,1895,2,409
795,12.049424683420915,6,1564,2,476
796,11.874097282798648,6,1285,2,528
797,11.608244735642321,5,773,1,240
799,12.07254696717504,5,1768,1,240
800,12.206077645517674,6,1688,2,603
801,11.60733523953139,4,1196,2,440
802,12.149507585033072,7,1456,2,410
804,11.678448377988165,5,1128,1,286
805,12.335700805443338,7,1428,2,554
806,11.816734299348461,5,980,1,384
807,12.317171167298682,5,1576,2,528
808,11.982622797311857,5,1086,2,484
809,11.571203807011969,5,2138,2,360
810,12.10625783509458,6,1309,2,484
811,11.881041706925902,6,848,2,420
813,11.969723533345908,6,1442,1,301
814,11.661354090741,5,1250,1,280
815,12.323415584358154,7,1661,2,598
816,11.827743504053695,5,1008,1,275
817,12.509877789891931,8,1689,3,857
818,11.951186847493476,6,1052,2,440
819,12.319405795112926,7,1358,2,484
820,12.117246896289503,7,1640,2,595
821,11.440365524765756,4,936,2,576
822,12.323860125621126,7,1733,2,433
823,11.845827048676645,6,1489,1,240
824,12.357079818283598,8,1489,2,776
825,12.861001210669146,10,2084,3,1220
826,11.603688960617083,5,784,0,0
827,12.149507585033072,7,1434,2,527
828,12.128116509451258,5,2126,2,538
829,11.900912042974875,7,1223,2,480
830,12.019749091416921,6,1392,2,458
831,11.92504173829169,7,1200,2,480
832,12.37581963951765,7,1829,2,613
833,12.025755079404917,6,1516,2,472
834,11.849047640327147,5,1144,2,456
835,11.759793355371237,4,1067,2,436
836,11.941462360646149,5,1559,2,812
837,11.51293546492023,6,987,1,264
838,11.87757552297847,5,1099,1,352
839,11.779136168550774,5,1200,1,240
840,11.849404844423074,6,1482,1,400
841,11.967187086434018,5,1539,2,686
842,12.071975378543236,6,1165,2,490
843,11.856522261533737,5,1800,0,0
844,11.944064817531656,5,1416,3,720
845,12.049424683420915,5,1701,2,611
846,12.269052139516223,7,1775,2,425
847,11.80186424743109,5,864,1,338
848,12.388398368982115,6,2358,2,360
849,12.138869243416009,6,1855,2,512
850,11.78676973513378,6,848,2,420
851,12.278397958261774,8,1456,2,400
852,12.00762780434872,7,1646,1,240
853,11.970356641102999,6,1445,2,645
854,12.04355959836804,5,1779,2,454
855,11.751950239425476,5,1040,1,260
856,11.898194668458823,6,1026,2,576
857,12.066816325306588,6,1481,2,343
858,11.931642378754141,7,1370,2,479
859,12.429220196836383,6,2654,2,619
860,12.154521423145216,7,1426,1,216
861,11.78676973513378,5,1039,2,504
862,11.931642378754141,6,1097,2,480
863,11.794345471549745,5,1148,1,672
864,12.43153750053306,7,1372,2,529
865,11.908346971208951,5,1002,2,902
866,12.424810506025395,8,1646,3,870
867,11.767575435251748,4,1120,2,544
868,12.037659911047468,5,2320,2,672
869,12.371591321286905,7,1949,2,574
870,11.603688960617083,5,894,1,308
871,12.208574513247495,6,1682,2,523
872,11.661354090741,5,910,2,414
873,11.798111925972618,5,1268,1,288
874,11.104972264124868,5,1131,1,200
875,12.623064399210183,8,2610,2,550
876,11.792456911128632,4,1040,2,648
877,12.765691290604371,9,2224,3,738
878,11.904974309480183,5,1155,2,576
879,11.824087219587643,5,864,1,336
880,11.964007453736912,5,1090,2,450
881,12.141539457711714,7,1717,2,400
882,12.08954444723597,6,1593,2,389
883,11.682676678340282,4,2230,1,440
884,11.51293546492023,5,892,1,288
885,12.70351207261035,9,1709,2,506
886,11.884495917930655,5,1712,2,588
887,11.816734299348461,5,1393,1,300
888,12.498745990829315,8,2217,2,621
889,11.915058360753719,6,1505,2,505
890,11.719134432217524,5,924,2,576
891,12.058158312538197,6,1683,2,440
892,11.947955847790901,6,1068,1,264
893,12.013706813470414,5,1383,1,354
894,11.685693195625964,5,1535,2,400
895,11.849404844423074,6,1796,2,483
896,11.575909653758895,4,951,1,327
897,11.870278179170796,5,2240,2,528
899,11.813037464800539,5,1236,1,288
900,11.608244735642321,4,858,1,684
901,11.938199736300925,5,1306,1,756
902,12.100717685412471,7,1509,2,393
903,12.388398368982115,7,1670,3,690
904,11.74006900564972,5,902,1,288
905,11.759793355371237,5,1063,1,280
906,12.449022745701502,8,1636,3,865
907,12.429220196836383,7,2057,1,180
908,11.782960235741939,5,902,2,484
909,12.066816325306588,6,1484,2,390
910,11.946660519211651,5,2274,2,480
911,11.874097282798648,5,1268,1,252
912,11.385103457032141,5,1015,1,450
913,11.884495917930655,5,2002,3,871
914,12.065280672855897,6,1224,2,528
915,11.225256725762893,4,1092,1,286
917,11.813037464800539,4,1229,1,284
918,12.380030154325457,7,2127,3,833
919,12.081081821061819,6,1414,2,601
920,12.211065162153215,6,1721,2,471
921,11.890683588496984,5,2200,0,0
922,12.043500773454495,6,1316,2,397
923,12.170450649220749,6,1617,2,533
924,12.242891437918386,6,1686,2,612
925,12.07254696717504,5,1126,2,540
926,12.560247968016562,8,2374,3,656
927,12.07824495582233,7,1978,2,486
928,12.373707715234994,8,1788,2,522
929,12.310437165348775,7,2236,2,642
930,12.211065162153215,8,1466,3,610
931,11.674202123168433,5,925,1,429
932,12.676079399771027,9,1905,3,788
933,12.154784614286667,7,1500,2,570
934,12.396697137361691,7,2069,2,505
935,11.288543647320601,4,747,2,528
936,12.127575825689417,7,1200,2,555
937,12.441148720271016,7,1971,2,689
938,12.387560521575551,7,1962,3,868
939,12.406565597924235,7,2403,1,349
940,11.924379271639218,6,1728,2,574
941,12.273735966890268,7,2060,2,390
942,11.918397239722838,4,1440,0,0
943,11.870606902224587,5,1632,2,576
944,11.83138646878959,6,1344,2,525
945,11.735276702486741,5,1869,2,456
946,11.870606902224587,5,1144,1,796
947,12.506180941677357,8,1629,3,808
948,12.167856627501678,7,1776,2,474
949,12.193498926601634,6,1381,2,676
950,11.767575435251748,5,864,2,720
951,11.694421681264394,5,965,1,300
952,11.804855999911272,5,768,1,396
953,12.055255569732177,5,1968,2,530
954,11.755879486687116,6,980,0,0
955,11.884495917930655,6,1958,2,492
956,11.728044909070785,6,1229,2,462
957,11.790564777297387,5,1057,2,576
958,12.128116509451258,7,1337,2,531
959,11.951186847493476,7,1416,2,484
960,11.665655135642039,5,858,0,0
961,12.513561021741964,6,2872,2,619
962,11.951186847493476,6,1548,2,440
963,12.384223015005313,9,1800,2,702
964,12.277932735946903,7,1894,2,510
965,12.094587859196112,6,1484,2,393
966,11.982935344196433,5,1308,1,256
967,11.813037464800539,5,1098,1,260
969,11.849404844423074,6,1095,1,264
970,11.813037464800539,4,1192,0,0
971,12.06105265381003,7,1626,2,474
972,11.507922973347437,6,918,1,264
973,12.111767460549332,7,1428,2,480
974,12.02874460037869,7,2019,2,532
975,12.013706813470414,7,1382,2,490
976,11.356283350762888,4,869,0,0
977,12.20557752297723,7,1241,2,569
978,11.608244735642321,4,894,2,400
979,11.842236406331555,5,1121,2,480
980,12.091789104493502,7,999,2,588
981,12.724869415131389,8,2612,3,676
982,11.982278882874377,7,1266,2,388
983,12.45254592991672,8,2290,2,779
984,11.744045122410057,5,1734,2,539
985,11.736077016252437,5,1164,1,240
986,11.669937760751914,6,1635,1,255
987,12.887129532148373,9,1940,3,606
988,12.180759965737863,6,2030,2,551
989,12.190964083849375,7,1576,2,614
990,12.759960632315702,8,2392,3,870
991,12.031725210748633,8,1742,2,424
992,12.138869243416009,6,1851,2,440
993,12.066241450757124,6,1500,2,564
994,12.729323752253295,10,1718,3,786
995,11.7085004721646,4,1230,1,305
996,11.824087219587643,5,1050,1,368
997,12.128116509451258,6,1442,2,615
998,11.418625774449598,3,1077,1,210
999,12.235636302128867,7,1208,2,632
1000,11.314486721293981,3,944,2,528
1001,11.362114203075018,5,691,1,216
1002,12.354496960983985,8,1574,3,824
1003,11.827049837927534,5,1680,2,528
1004,12.10625783509458,7,1504,2,457
1005,11.917730355182513,5,985,1,328
1006,12.004574385508691,6,1657,2,484
1007,11.385103457032141,4,1092,1,286
1008,12.388398368982115,7,1710,2,550
1009,11.532737896139919,5,1522,0,0
1010,11.813037464800539,5,1271,1,312
1011,11.51293546492023,5,1664,0,0
1012,12.013706813470414,6,1502,1,180
1013,11.350418300109132,5,1022,1,280
1014,11.688566422839942,6,1082,1,240
1015,12.33270970174018,8,1665,2,528
1016,12.220966184120165,7,1504,2,478
1017,12.141539457711714,8,1360,2,565
1018,11.982935344196433,7,1472,2,402
1019,12.271349956195543,7,1506,2,440
1020,12.07824495582233,4,1132,2,451
1021,12.175618592671356,7,1220,2,632
1022,11.373674891823535,5,1248,1,160
1023,12.160033942617156,7,1504,2,437
1024,12.567240979056246,8,2898,2,665
1025,11.630717389475995,5,882,2,461
1026,12.02874460037869,5,1264,2,461
1027,12.588194064175278,8,1646,3,800
1028,11.561725152903833,5,1376,1,240
1029,11.678448377988165,6,1218,1,264
1030,11.982935344196433,5,1928,0,0
1031,12.190964083849375,7,3082,2,672
1032,12.644330802262578,8,2520,3,796
1033,12.345838935721968,7,1654,3,900
1034,11.693169865968983,5,954,1,240
1035,11.338583982516495,4,845,1,290
1036,12.66191713053049,9,1620,3,912
1037,12.567240979056246,8,2263,2,905
1038,11.48247656671073,4,1344,0,0
1039,11.289794413577894,4,630,1,286
1040,11.951186847493476,5,1803,2,484
1041,12.06105265381003,6,1632,2,484
1042,12.185875040240456,6,1306,2,624
1043,12.47717172708952,7,2329,2,514
1044,12.535379989788607,8,2524,2,542
1045,11.846543632608535,3,1733,2,452
1047,11.884495917930655,5,990,2,672
1048,11.652696102959753,5,1771,2,336
1049,11.349241150793087,4,930,1,308
1050,12.080996832096167,7,1302,2,436
1051,12.206782393599413,7,1316,2,440
1052,12.013706813470414,6,1977,2,540
1053,11.881041706925902,5,1526,1,364
1054,12.449022745701502,8,1989,2,586
1055,12.100717685412471,6,1523,2,478
1056,12.13270055639427,7,1364,2,484
1057,12.421188057397055,7,1850,2,467
1058,12.721888795877375,9,2184,3,836
1059,12.301387370778713,6,1991,2,432
1060,12.271396795480596,8,1338,2,582
1061,11.302216779257382,3,894,3,1248
1062,11.407576060361786,5,2337,2,560
1063,11.612779849672751,6,1103,2,440
1064,11.944714374881176,5,1154,2,480
1065,12.700771936142122,7,2260,2,533
1066,12.08954444723597,6,1571,2,380
1067,12.031129798974042,6,1611,2,442
1068,11.927687224983487,6,2521,2,576
1069,11.813037464800539,5,893,2,576
1070,11.813037464800539,5,1048,1,286
1071,11.944714374881176,6,1556,2,441
1072,11.424105180165641,5,1456,1,280
1073,11.979805470779858,6,1426,2,440
1074,12.175618592671356,7,1240,3,826
1075,12.299112067295642,7,1740,1,240
1076,12.04355959836804,5,1466,2,566
1077,11.840796531639839,5,1096,1,299
1078,11.956976469393481,6,848,2,420
1079,11.744045122410057,5,990,1,299
1080,11.884495917930655,6,1258,2,528
1081,11.798111925972618,5,1040,1,308
1082,12.165255859329688,7,1459,2,527
1083,11.982935344196433,6,1251,1,461
1084,12.141539457711714,6,1498,2,409
1085,11.898194668458823,6,996,2,564
1086,11.332613886815139,4,1092,1,286
1087,12.437188334739655,8,1953,3,1043
1088,11.83138646878959,7,1709,2,380
1089,12.190964083849375,8,1247,2,550
1090,11.439289689006644,3,1040,2,400
1091,11.982935344196433,7,1252,2,462
1092,11.824087219587643,6,1694,2,576
1093,11.891368749982085,5,1200,2,884
1094,11.767575435251748,5,936,1,308
1095,12.080696479888447,6,1314,2,440
1096,11.751950239425476,6,1355,0,0
1097,12.04355959836804,8,1088,2,461
1098,11.759793355371237,4,1324,1,240
1099,11.964007453736912,7,1601,2,478
1101,11.691080018519527,5,950,1,280
1102,11.813037464800539,5,1134,1,254
1103,11.979805470779858,6,1194,2,539
1104,11.571203807011969,5,1302,2,440
1105,12.691583538230217,8,2622,2,712
1106,12.100161978566867,7,1442,2,719
1107,12.52352951631214,7,2021,2,422
1108,12.10625783509458,6,1690,2,463
1109,12.54254845357358,8,1836,3,862
1110,12.144202560946876,6,1658,2,431
1111,12.230770136157428,7,1964,2,483
1112,11.774527900858468,5,816,1,308
1113,11.80932691294063,5,1008,1,240
1114,11.669937760751914,5,833,1,326
1115,12.669809806411457,8,1734,3,928
1116,12.123239799036943,8,1419,2,527
1117,11.775297421715827,5,894,2,450
1118,11.849404844423074,5,1601,1,300
1119,11.803361242493628,5,1040,1,286
1120,11.681832447342321,6,1012,1,308
1121,12.268582547911404,7,1552,3,782
1122,11.626263078808801,4,960,1,288
1123,11.678448377988165,5,698,0,0
1124,12.007017865994577,7,1482,2,392
1125,11.652696102959753,4,1005,2,672
1126,12.066816325306588,7,1555,3,660
1127,12.464587201678082,7,1530,3,630
1128,12.278397958261774,7,1959,2,434
1129,11.849404844423074,5,936,2,672
1130,11.813037464800539,4,1981,2,576
1131,11.445727410406752,5,974,0,0
1132,11.674202123168433,6,2210,1,205
1133,12.386312871189734,8,2020,2,466
1134,12.037659911047468,6,1600,2,460
1135,11.532737896139919,6,986,1,180
1136,11.686887175419702,6,1252,1,288
1137,11.451060699493427,5,1020,0,0
1138,12.185875040240456,6,1567,2,714
1139,11.87757552297847,5,1167,2,495
1140,11.842236406331555,5,952,2,840
1141,12.193498926601634,5,1868,2,484
1142,12.959540872420414,8,2828,3,1052
1143,11.289794413577894,5,1006,0,0
1144,11.289794413577894,4,924,1,280
1145,11.91170829631447,5,1576,1,225
1146,12.100717685412471,6,1298,2,403
1147,12.069685751267224,7,1564,1,234
1148,11.669082701743504,7,1111,1,288
1149,11.870606902224587,7,1482,2,324
1150,11.728044909070785,6,932,1,306
1151,11.917730355182513,5,1466,2,528
1152,12.345838935721968,6,1811,2,470
1153,11.699413330633599,6,816,1,432
1154,12.215037342290755,7,1820,2,492
1155,12.292254928916668,5,1437,2,528
1156,12.100161978566867,5,1265,2,502
1157,12.345838935721968,7,1314,2,626
1158,12.367889578686164,8,1580,3,830
1159,12.128116509451258,6,1876,2,540
1160,11.891368749982085,6,1456,2,440
1161,12.319405795112926,6,1640,2,924
1162,11.767575435251748,5,894,2,450
1163,11.59873612138334,4,1258,2,400
1164,12.175618592671356,5,1432,2,588
1165,12.359527368950229,7,1502,2,644
1166,12.41044511731981,8,1694,3,776
1167,12.06105265381003,6,1671,2,472
1168,12.367345048436391,6,2108,2,540
1170,12.049424683420915,6,1118,1,358
1171,12.001511614739405,6,1261,2,433
1172,12.05467400868968,7,1250,2,625
1173,12.208574513247495,5,3086,0,0
1174,12.384223015005313,6,2345,2,360
1175,12.560247968016562,8,2872,2,541
1176,11.691080018519527,5,923,1,264
1177,11.652696102959753,6,1224,1,210
1178,11.950541482162043,5,1343,1,186
1179,11.440365524765756,5,1124,0,0
1180,12.429220196836383,7,2514,2,693
1181,12.880294363972055,8,1652,2,482
1183,11.695255355062795,5,1130,2,720
1184,12.137263685701864,5,1572,3,995
1185,11.560772327227417,5,1221,1,392
1186,11.461642696843066,3,1699,2,420
1187,12.476103599529843,8,1624,3,757
1188,12.180759965737863,7,1660,2,493
1189,12.149507585033072,7,1804,2,442
1190,12.031725210748633,4,1622,4,1356
1191,12.066816325306588,8,1441,2,492
1192,11.736077016252437,5,1472,1,250
1193,12.013706813470414,6,1224,2,402
1194,11.970356641102999,6,1352,1,299
1195,12.07824495582233,6,1456,2,400
1196,12.29779001527865,7,1863,3,660
1197,11.87757552297847,7,1690,1,225
1198,12.08954444723597,7,1212,2,573
1199,11.904974309480183,4,1382,2,459
1200,11.6617850286409,4,864,1,280
1201,12.19552218463499,7,1779,2,546
1202,11.669937760751914,5,1348,1,216
1203,12.269052139516223,7,1630,2,451
1204,11.941462360646149,5,1074,2,495
1205,12.513193308436527,7,2196,3,701
1206,11.580593459194764,4,1056,1,384
1207,12.206077645517674,6,1700,2,544
1208,11.849404844423074,5,1283,2,506
1209,12.577639650232573,8,1660,2,500
1210,12.149507585033072,6,1845,2,462
1211,12.00762780434872,8,1752,2,492
1212,11.635151947212842,4,672,1,234
1213,11.884495917930655,4,960,1,364
1214,11.80932691294063,5,999,1,300
1215,11.736077016252437,5,894,1,384
1216,11.626263078808801,6,1902,2,539
1217,12.343470927093518,8,1314,2,552
1218,11.296024885689746,4,912,0,0
1219,11.424105180165641,6,1218,0,0
1220,11.652696102959753,5,912,1,288
1221,11.80560254159177,5,1211,1,322
1222,11.870606902224587,6,1846,1,315
1223,11.834291315386718,5,2136,2,528
1224,12.122696471358964,7,1490,2,388
1225,11.884495917930655,6,1138,1,264
1226,12.273735966890268,6,1933,3,668
1227,11.898194668458823,5,912,2,576
1228,12.813920618864572,9,1702,3,1052
1229,11.751950239425476,5,1507,1,404
1230,12.154784614286667,5,2620,2,600
1231,11.794345471549745,5,1190,2,540
1232,11.530775206233024,4,1224,2,462
1233,11.863589378812122,5,1188,2,531
1234,11.775297421715827,5,1964,0,0
1235,11.841423131921784,5,1784,1,180
1236,12.075400019877522,7,1626,2,474
1237,12.180759965737863,7,1948,2,434
1238,11.86710429621008,6,1141,2,484
1239,12.490879338036375,8,1484,2,472
1240,12.323415584358154,7,1768,2,543
1241,12.42250975887691,7,1689,3,954
1242,12.04355959836804,7,1173,2,528
1244,12.345838935721968,8,1517,2,400
1245,12.08954444723597,6,1868,2,477
1246,12.136191879981927,7,1553,2,615
1247,12.042971193457888,6,1034,3,888
1248,11.771443882099637,6,2058,2,396
1249,11.686887175419702,5,988,1,276
1250,12.404927602627597,7,2110,2,522
1251,12.053801032483948,7,1405,2,478
1252,11.775297421715827,5,874,1,288
1253,12.591338447675579,7,2167,2,518
1254,12.016128107502665,7,1656,2,397
1255,11.755879486687116,6,1367,1,560
1256,12.616528611893463,8,1987,2,691
1257,11.511934974596555,5,864,0,0
1258,12.154784614286667,7,1166,2,400
1259,11.92504173829169,6,1054,2,460
1260,12.10625783509458,6,1675,2,502
1261,11.766799946849087,5,1050,1,338
1262,11.992266613576142,4,1788,1,304
1263,12.103491596905931,6,1824,2,520
1264,12.10625783509458,6,1337,2,511
1265,12.12215284831553,7,1452,2,506
1266,11.711784520403112,7,1889,1,308
1267,12.843973993864076,9,2018,3,746
1268,12.850557278777309,8,3447,3,1014
1269,11.87757552297847,5,1524,1,315
1270,12.468440756144114,7,1524,2,586
1271,12.132162346145595,6,1489,2,462
1272,11.827743504053695,5,935,1,288
1273,12.083910661257521,6,1357,1,312
1274,11.842236406331555,5,1250,2,552
1275,11.827743504053695,5,1920,2,400
1276,11.995357787034976,6,1395,2,497
1277,12.19552218463499,6,1724,2,480
1278,12.37581963951765,8,2031,2,577
1279,11.133142723386813,4,1128,2,528
1280,12.33270970174018,7,1573,2,544
1281,12.100717685412471,7,1339,2,484
1282,11.921725007667265,5,1040,2,484
1283,11.842236406331555,6,1824,0,0
1284,12.037659911047468,6,2447,1,336
1285,11.794345471549745,6,1412,1,280
1286,11.870606902224587,6,1328,2,528
1287,12.154784614286667,5,1582,2,390
1288,12.535379989788607,8,1659,2,499
1289,12.546113507028412,8,1970,3,753
1290,12.103491596905931,5,1152,2,484
1291,11.691080018519527,5,1302,1,264
1292,11.58525542883217,5,2372,1,432
1293,12.000897933306716,7,1664,2,528
1294,11.652696102959753,5,864,2,572
1295,11.83863282480007,5,1052,1,288
1296,11.951186847493476,5,1128,2,525
1297,11.849404844423074,6,1072,2,525
1298,11.982935344196433,10,5642,2,1418
1299,11.944714374881176,5,1246,1,305
1300,12.323860125621126,7,1983,2,490
1301,12.086731521684555,6,1494,1,213
1302,12.577639650232573,8,2526,3,844
1303,12.354496960983985,7,1616,3,834
1304,11.775297421715827,7,1708,2,380
1305,12.691583538230217,9,1652,2,840
1306,12.218500103788143,7,1368,2,474
1307,11.835016210489899,5,990,2,480
1308,11.898194668458823,5,1122,2,528
1309,12.09626335986454,6,1294,2,496
1310,12.721888795877375,7,1902,2,567
1311,12.220966184120165,7,1274,2,508
1312,12.618185607609803,8,2810,2,750
1313,12.716405147731708,9,2599,3,779
1314,11.686887175419702,4,948,1,280
1315,12.239995696974733,6,2112,2,576
1316,12.596403811053621,8,1630,3,860
1317,12.249615734512616,7,1352,2,466
1318,12.524530013005734,8,1787,3,748
1319,11.6172944892629,4,948,1,248
1320,11.960817678718287,6,1478,2,442
1321,11.19135563385109,3,720,1,287
1322,12.154784614286667,7,1923,2,564
1323,11.320565693461432,4,708,0,0
1324,11.898194668458823,8,1795,3,895
1326,11.277215789596893,3,774,0,0
1327,11.779136168550774,5,816,1,264
1328,12.45293662970407,6,2792,2,520
1329,12.081081821061819,7,1632,2,462
1330,12.33270970174018,8,1588,3,825
1331,11.794345471549745,5,954,2,576
1332,11.51293546492023,4,816,1,288
1333,11.74006900564972,5,1360,1,297
1334,11.736077016252437,5,1365,2,440
1335,12.031129798974042,6,1334,2,630
1336,11.813037464800539,5,1656,2,506
1338,12.206077645517674,7,1861,2,492
1339,11.763691965388299,5,864,1,288
1340,11.719947764402807,4,872,4,480
1341,11.951186847493476,6,1114,2,576
1342,12.339295865674435,8,2169,2,647
1343,12.083910661257521,6,1913,2,342
1344,11.95655945119582,7,1456,2,440
1345,11.59451466851004,4,960,1,308
1346,12.47801017053037,7,2156,2,508
1347,12.554840409959793,8,1776,3,712
1348,12.278397958261774,7,1494,2,514
1349,11.711784520403112,8,2358,0,0
1350,12.206077645517674,5,2634,4,968
1351,12.049424683420915,6,1716,2,490
1352,11.812296455066814,6,1176,2,624
1353,12.923914877701906,8,3238,3,666
1354,12.367345048436391,7,1865,3,839
1355,12.04355959836804,7,1920,2,487
1356,11.608244735642321,5,892,1,264
1357,11.917730355182513,5,1078,2,500
1358,12.086731521684555,6,1573,2,440
1359,12.660331092405906,9,1980,3,770
1360,12.149507585033072,5,2601,2,621
1361,12.468440756144114,7,1530,2,430
1362,11.560772327227417,4,1738,1,368
1363,11.963574241653713,6,1412,2,432
1364,11.878630514504515,7,1200,2,480
1365,12.283038316285214,7,1674,2,663
1366,12.170450649220749,7,1790,2,588
1367,11.751950239425476,5,1475,1,336
1368,11.87757552297847,6,848,2,420
1369,12.354496960983985,8,1668,2,502
1370,11.561725152903833,4,1374,1,338
1371,12.016732516077072,6,1661,1,377
1372,12.521981322562505,7,2097,2,583
1374,12.429220196836383,7,1958,3,936
1375,12.384223015005313,8,1571,3,722
1376,11.418625774449598,6,790,1,160
1377,11.669937760751914,5,1604,2,660
1378,11.326607934898927,6,987,1,264
1379,12.02874460037869,5,1394,2,400
1381,12.377927112974284,6,2117,2,550
1382,11.964007453736912,7,1762,2,576
1383,11.626263078808801,5,1416,2,576
1384,11.561725152903833,6,1258,1,280
1385,11.74006900564972,4,1154,1,240
1386,12.429220196836383,7,2784,2,564
1387,11.820417517632333,6,2526,1,216
1388,12.84132849667433,9,1746,3,758
1389,11.782960235741939,6,1218,2,440
1390,12.367345048436391,7,1525,2,541
1391,11.728044909070785,5,1584,3,792
1392,11.719947764402807,5,900,1,288
1393,12.001511614739405,6,1912,2,672
1394,12.415437707935368,7,1500,3,648
1395,12.546871224308068,8,2482,3,642
1396,11.982935344196433,5,1687,2,572
1397,11.83138646878959,5,1513,1,180
1398,11.835016210489899,5,1904,1,240
1399,11.831022768939789,6,1608,1,216
1400,11.695255355062795,6,1158,1,208
1401,12.170450649220749,6,1593,2,398
1402,12.174994689959313,7,1294,2,662
1403,12.552930054797935,8,1464,3,754
1404,11.561725152903833,3,1214,3,936
1405,12.524530013005734,8,1646,2,482
1406,11.798111925972618,5,768,2,396
1407,11.626263078808801,5,833,0,0
1408,11.74006900564972,4,1363,2,528
1409,12.278397958261774,7,2093,2,542
1410,12.345838935721968,7,1840,2,622
1411,11.849404844423074,6,1668,1,271
1412,11.407576060361786,4,1040,2,420
1413,12.456835254920371,8,1844,2,620
1414,12.240478903153711,6,1848,2,370
1415,12.077676615757813,7,1569,3,660
1416,11.715874472198905,4,2290,2,560
1417,12.73670383776449,8,2450,3,1069
1418,11.728044909070785,5,1144,1,336
1419,12.314931534737134,6,1844,2,540
1420,12.100161978566867,6,1416,2,776
1421,11.755879486687116,6,1069,2,440
1422,11.824087219587643,6,848,2,420
1423,12.524420916542532,6,2201,2,432
1424,11.87757552297847,5,1344,1,484
1425,11.863589378812122,6,1252,2,528
1426,12.509877789891931,7,2127,2,525
1427,11.849404844423074,5,1558,1,288
1428,11.686887175419702,5,804,1,240
1429,12.116700301832573,6,1440,2,467
1430,12.165984756488543,5,1838,2,372
1431,11.87583791515714,6,958,2,440
1432,11.07443600653965,4,968,1,216
1433,12.136191879981927,6,1792,2,451
1434,11.982935344196433,5,1126,2,484
1435,12.066816325306588,6,1537,2,462
1436,11.699413330633599,4,864,2,528
1437,12.885673487343764,8,1932,3,774
1438,11.916395250412128,6,1236,2,923
1439,12.190964083849375,7,1725,2,550
1440,12.160033942617156,6,2555,2,672
1441,11.913719681428494,6,848,2,420
1442,12.644330802262578,10,2007,3,812
1443,11.703554089007538,6,952,1,192
1444,12.098493002763465,7,1422,2,626
1445,11.767575435251748,6,913,1,240
1446,11.969723533345908,5,1188,1,312
1447,12.388398368982115,8,2090,2,556
1448,11.626263078808801,4,1346,1,384
1449,11.429554725537322,5,630,0,0
1450,11.820417517632333,5,1792,0,0
1451,12.567554517655415,8,1578,3,840
1452,11.884495917930655,5,1072,2,525
1453,11.344518647594766,5,1140,0,0
1454,12.128116509451258,7,1221,2,400
1455,12.07254696717504,6,1647,2,460
1456,12.25486757159303,6,2073,2,500
1457,12.493133274926212,7,2340,1,252
1458,11.864469267087891,5,1078,1,240
1459,11.901590234400047,5,1256,1,276
